date,type,state,district,property_type,properties
2024-07-01,unsold_under_construction,Kedah,All,house-lowcost,40
2024-07-01,unsold_under_construction,Kedah,All,semidetached-1-storey,943
2024-07-01,unsold_under_construction,Kedah,All,semidetached-2-3-storey,90
2024-07-01,unsold_under_construction,Kedah,All,terrace-1-storey,852
2024-07-01,unsold_under_construction,Kedah,All,terrace-2-3-storey,568
2024-07-01,unsold_under_construction,Kedah,All,townhouse,0
2024-07-01,overhang,Kedah,Baling,all,0
2024-07-01,overhang,Kedah,Baling,cluster,0
2024-07-01,overhang,Kedah,Baling,condominium,0
2024-07-01,overhang,Kedah,Baling,detached,0
2024-07-01,overhang,Kedah,Baling,flat,0
2024-07-01,overhang,Kedah,Baling,flat-lowcost,0
2024-07-01,overhang,Kedah,Baling,house-lowcost,0
2024-07-01,overhang,Kedah,Baling,semidetached-1-storey,0
2024-07-01,overhang,Kedah,Baling,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Baling,terrace-1-storey,0
2024-07-01,overhang,Kedah,Baling,terrace-2-3-storey,0
2024-07-01,overhang,Kedah,Baling,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Baling,all,0
2024-07-01,unsold_not_constructed,Kedah,Baling,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Baling,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Baling,detached,0
2024-07-01,unsold_not_constructed,Kedah,Baling,flat,0
2024-07-01,unsold_not_constructed,Kedah,Baling,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Baling,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Baling,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Baling,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Baling,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Baling,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Baling,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Baling,all,132
2024-07-01,unsold_under_construction,Kedah,Baling,cluster,0
2024-07-01,unsold_under_construction,Kedah,Baling,condominium,0
2024-07-01,unsold_under_construction,Kedah,Baling,detached,0
2024-07-01,unsold_under_construction,Kedah,Baling,flat,0
2024-07-01,unsold_under_construction,Kedah,Baling,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Baling,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Baling,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Baling,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Kedah,Baling,terrace-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Baling,terrace-2-3-storey,132
2024-07-01,unsold_under_construction,Kedah,Baling,townhouse,0
2024-07-01,overhang,Kedah,Bandar Baharu,all,20
2024-07-01,overhang,Kedah,Bandar Baharu,cluster,0
2024-07-01,overhang,Kedah,Bandar Baharu,condominium,0
2024-07-01,overhang,Kedah,Bandar Baharu,detached,0
2024-07-01,overhang,Kedah,Bandar Baharu,flat,0
2024-07-01,overhang,Kedah,Bandar Baharu,flat-lowcost,0
2024-07-01,overhang,Kedah,Bandar Baharu,house-lowcost,0
2024-07-01,overhang,Kedah,Bandar Baharu,semidetached-1-storey,20
2024-07-01,overhang,Kedah,Bandar Baharu,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Bandar Baharu,terrace-1-storey,0
2024-07-01,overhang,Kedah,Bandar Baharu,terrace-2-3-storey,0
2024-07-01,overhang,Kedah,Bandar Baharu,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,all,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,detached,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,flat,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Bandar Baharu,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,all,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,cluster,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,condominium,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,detached,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,flat,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,terrace-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Kedah,Bandar Baharu,townhouse,0
2024-07-01,overhang,Kedah,Kota Setar,all,294
2024-07-01,overhang,Kedah,Kota Setar,cluster,0
2024-07-01,overhang,Kedah,Kota Setar,condominium,142
2024-07-01,overhang,Kedah,Kota Setar,detached,3
2024-07-01,overhang,Kedah,Kota Setar,flat,0
2024-07-01,overhang,Kedah,Kota Setar,flat-lowcost,0
2024-07-01,overhang,Kedah,Kota Setar,house-lowcost,46
2024-07-01,overhang,Kedah,Kota Setar,semidetached-1-storey,49
2024-07-01,overhang,Kedah,Kota Setar,semidetached-2-3-storey,23
2024-07-01,overhang,Kedah,Kota Setar,terrace-1-storey,24
2024-07-01,overhang,Kedah,Kota Setar,terrace-2-3-storey,7
2024-07-01,overhang,Kedah,Kota Setar,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,all,99
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,detached,1
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,flat,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,semidetached-1-storey,98
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kota Setar,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Kota Setar,all,363
2024-07-01,unsold_under_construction,Kedah,Kota Setar,cluster,0
2024-07-01,unsold_under_construction,Kedah,Kota Setar,condominium,30
2024-07-01,unsold_under_construction,Kedah,Kota Setar,detached,3
2024-07-01,unsold_under_construction,Kedah,Kota Setar,flat,0
2024-07-01,unsold_under_construction,Kedah,Kota Setar,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kota Setar,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kota Setar,semidetached-1-storey,137
2024-07-01,unsold_under_construction,Kedah,Kota Setar,semidetached-2-3-storey,29
2024-07-01,unsold_under_construction,Kedah,Kota Setar,terrace-1-storey,159
2024-07-01,unsold_under_construction,Kedah,Kota Setar,terrace-2-3-storey,5
2024-07-01,unsold_under_construction,Kedah,Kota Setar,townhouse,0
2024-07-01,overhang,Kedah,Kuala Muda,all,0
2024-07-01,overhang,Kedah,Kuala Muda,cluster,0
2024-07-01,overhang,Kedah,Kuala Muda,condominium,0
2024-07-01,overhang,Kedah,Kuala Muda,detached,0
2024-07-01,overhang,Kedah,Kuala Muda,flat,0
2024-07-01,overhang,Kedah,Kuala Muda,flat-lowcost,0
2024-07-01,overhang,Kedah,Kuala Muda,house-lowcost,0
2024-07-01,overhang,Kedah,Kuala Muda,semidetached-1-storey,0
2024-07-01,overhang,Kedah,Kuala Muda,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Kuala Muda,terrace-1-storey,0
2024-07-01,overhang,Kedah,Kuala Muda,terrace-2-3-storey,0
2024-07-01,overhang,Kedah,Kuala Muda,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,all,226
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,detached,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,flat,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,terrace-1-storey,226
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kuala Muda,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,all,608
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,cluster,105
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,condominium,0
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,detached,54
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,flat,0
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,semidetached-1-storey,19
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,semidetached-2-3-storey,16
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,terrace-1-storey,184
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,terrace-2-3-storey,230
2024-07-01,unsold_under_construction,Kedah,Kuala Muda,townhouse,0
2024-07-01,overhang,Kedah,Kubang Pasu,all,50
2024-07-01,overhang,Kedah,Kubang Pasu,cluster,0
2024-07-01,overhang,Kedah,Kubang Pasu,condominium,0
2024-07-01,overhang,Kedah,Kubang Pasu,detached,0
2024-07-01,overhang,Kedah,Kubang Pasu,flat,0
2024-07-01,overhang,Kedah,Kubang Pasu,flat-lowcost,0
2024-07-01,overhang,Kedah,Kubang Pasu,house-lowcost,0
2024-07-01,overhang,Kedah,Kubang Pasu,semidetached-1-storey,10
2024-07-01,overhang,Kedah,Kubang Pasu,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Kubang Pasu,terrace-1-storey,29
2024-07-01,overhang,Kedah,Kubang Pasu,terrace-2-3-storey,11
2024-07-01,overhang,Kedah,Kubang Pasu,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,all,2
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,detached,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,flat,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,semidetached-1-storey,2
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kubang Pasu,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,all,191
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,cluster,0
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,condominium,0
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,detached,48
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,flat,0
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,semidetached-1-storey,57
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,semidetached-2-3-storey,28
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,terrace-1-storey,41
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,terrace-2-3-storey,17
2024-07-01,unsold_under_construction,Kedah,Kubang Pasu,townhouse,0
2024-07-01,overhang,Kedah,Kulim,all,48
2024-07-01,overhang,Kedah,Kulim,cluster,0
2024-07-01,overhang,Kedah,Kulim,condominium,0
2024-07-01,overhang,Kedah,Kulim,detached,7
2024-07-01,overhang,Kedah,Kulim,flat,0
2024-07-01,overhang,Kedah,Kulim,flat-lowcost,0
2024-07-01,overhang,Kedah,Kulim,house-lowcost,0
2024-07-01,overhang,Kedah,Kulim,semidetached-1-storey,0
2024-07-01,overhang,Kedah,Kulim,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Kulim,terrace-1-storey,41
2024-07-01,overhang,Kedah,Kulim,terrace-2-3-storey,0
2024-07-01,overhang,Kedah,Kulim,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,all,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,detached,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,flat,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Kulim,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Kulim,all,1293
2024-07-01,unsold_under_construction,Kedah,Kulim,cluster,0
2024-07-01,unsold_under_construction,Kedah,Kulim,condominium,0
2024-07-01,unsold_under_construction,Kedah,Kulim,detached,26
2024-07-01,unsold_under_construction,Kedah,Kulim,flat,0
2024-07-01,unsold_under_construction,Kedah,Kulim,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Kulim,house-lowcost,40
2024-07-01,unsold_under_construction,Kedah,Kulim,semidetached-1-storey,600
2024-07-01,unsold_under_construction,Kedah,Kulim,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Kedah,Kulim,terrace-1-storey,468
2024-07-01,unsold_under_construction,Kedah,Kulim,terrace-2-3-storey,159
2024-07-01,unsold_under_construction,Kedah,Kulim,townhouse,0
2024-07-01,overhang,Kedah,Langkawi,all,28
2024-07-01,overhang,Kedah,Langkawi,cluster,0
2024-07-01,overhang,Kedah,Langkawi,condominium,0
2024-07-01,overhang,Kedah,Langkawi,detached,0
2024-07-01,overhang,Kedah,Langkawi,flat,0
2024-07-01,overhang,Kedah,Langkawi,flat-lowcost,0
2024-07-01,overhang,Kedah,Langkawi,house-lowcost,0
2024-07-01,overhang,Kedah,Langkawi,semidetached-1-storey,0
2024-07-01,overhang,Kedah,Langkawi,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Langkawi,terrace-1-storey,0
2024-07-01,overhang,Kedah,Langkawi,terrace-2-3-storey,28
2024-07-01,overhang,Kedah,Langkawi,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,all,41
2024-07-01,unsold_not_constructed,Kedah,Langkawi,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,detached,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,flat,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,terrace-1-storey,41
2024-07-01,unsold_not_constructed,Kedah,Langkawi,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Langkawi,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,all,69
2024-07-01,unsold_under_construction,Kedah,Langkawi,cluster,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,condominium,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,detached,29
2024-07-01,unsold_under_construction,Kedah,Langkawi,flat,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,semidetached-2-3-storey,15
2024-07-01,unsold_under_construction,Kedah,Langkawi,terrace-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Langkawi,terrace-2-3-storey,25
2024-07-01,unsold_under_construction,Kedah,Langkawi,townhouse,0
2024-07-01,overhang,Kedah,Padang Terap,all,0
2024-07-01,overhang,Kedah,Padang Terap,cluster,0
2024-07-01,overhang,Kedah,Padang Terap,condominium,0
2024-07-01,overhang,Kedah,Padang Terap,detached,0
2024-07-01,overhang,Kedah,Padang Terap,flat,0
2024-07-01,overhang,Kedah,Padang Terap,flat-lowcost,0
2024-07-01,overhang,Kedah,Padang Terap,house-lowcost,0
2024-07-01,overhang,Kedah,Padang Terap,semidetached-1-storey,0
2024-07-01,overhang,Kedah,Padang Terap,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Padang Terap,terrace-1-storey,0
2024-07-01,overhang,Kedah,Padang Terap,terrace-2-3-storey,0
2024-07-01,overhang,Kedah,Padang Terap,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,all,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,detached,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,flat,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Padang Terap,townhouse,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,all,21
2024-07-01,unsold_under_construction,Kedah,Padang Terap,cluster,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,condominium,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,detached,1
2024-07-01,unsold_under_construction,Kedah,Padang Terap,flat,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,flat-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,house-lowcost,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,semidetached-1-storey,20
2024-07-01,unsold_under_construction,Kedah,Padang Terap,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,terrace-1-storey,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Kedah,Padang Terap,townhouse,0
2024-07-01,overhang,Kedah,Pendang,all,0
2024-07-01,overhang,Kedah,Pendang,cluster,0
2024-07-01,overhang,Kedah,Pendang,condominium,0
2024-07-01,overhang,Kedah,Pendang,detached,0
2024-07-01,overhang,Kedah,Pendang,flat,0
2024-07-01,overhang,Kedah,Pendang,flat-lowcost,0
2024-07-01,overhang,Kedah,Pendang,house-lowcost,0
2024-07-01,overhang,Kedah,Pendang,semidetached-1-storey,0
2024-07-01,overhang,Kedah,Pendang,semidetached-2-3-storey,0
2024-07-01,overhang,Kedah,Pendang,terrace-1-storey,0
2024-07-01,overhang,Kedah,Pendang,terrace-2-3-storey,0
2024-07-01,overhang,Kedah,Pendang,townhouse,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,all,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,cluster,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,condominium,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,detached,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,flat,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,flat-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,house-lowcost,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Kedah,Pendang,townhouse,0
